125288,1297254,4910021,3003,3003.020263671875,711.7814017630913
125289,1297272,4910031,2999,3002.69873046875,711.3903478673986
125290,1297277,4910041,3004,3002.802734375,711.5168391047297
125291,1297281,4910051,3000,3002.57861328125,711.2442593961149
125292,1297295,4910061,2999,3002.292236328125,710.8959631017736
125293,1297300,4910071,2999,3002.02880859375,710.5755780194256
125294,1297323,4910081,3003,3002.1064453125,710.6700010557432
125295,1297327,4910091,2999,3001.85791015625,710.3677285684122
125296,1297331,4910101,3001,3001.789306640625,710.2842918602196
125297,1297342,4910111,3000,3001.646240234375,710.1102921769426
125298,1297359,4910121,3018,3002.95458984375,711.7015281883446
125299,1297364,4910131,3001,3002.79833984375,711.5114944045608
125300,1297371,4910141,3004,3002.89453125,711.6284839527027
125301,1297379,4910151,3008,3003.302978515625,712.125244140625
125302,1297407,4910161,3006,3003.518798828125,712.3877283044764
125303,1297416,4910171,3000,3003.2373046875,712.0453705658783
125304,1297423,4910181,3008,3003.618408203125,712.5088748416385
125305,1297428,4910191,3000,3003.328857421875,712.1567184860642
125306,1297432,4910201,3014,3004.1826171875,713.1950749577703
125307,1297453,4910211,3007,3004.407958984375,713.4691393053209
125308,1297454,4910221,3005,3004.455322265625,713.5267432960304
125309,1297461,4910231,3000,3004.098876953125,713.0932287267736
125310,1297470,4910241,3007,3004.3310546875,713.3756070523649
125311,1297487,4910251,3016,3005.2646484375,714.511058910473
125312,1297492,4910261,2999,3004.763427734375,713.9014661634291
125313,1297502,4910271,3000,3004.38232421875,713.437961887669
125314,1297509,4910281,2999,3003.95166015625,712.9141812711149
125315,1297534,4910291,3005,3004.03564453125,713.0163244298986
125316,1297539,4910301,3013,3004.752685546875,713.888401340794
125317,1297544,4910311,3006,3004.8525390625,714.0098448057432
125318,1297550,4910321,2999,3004.38427734375,713.4403373099663
125319,1297577,4910331,2998,3003.87353515625,712.819164379223
125320,1297583,4910341,3004,3003.883544921875,712.8313384184967
125321,1297588,4910351,3004,3003.892822265625,712.8426216744087
125322,1297594,4910361,3000,3003.581298828125,712.4637418179899
125323,1297600,4910371,3006,3003.77490234375,712.6992055532095
125324,1297624,4910381,3002,3003.6328125,712.526393581081
125325,1297629,4910391,3001,3003.422119140625,712.2701449007601
125326,1297636,4910401,3006,3003.62841796875,712.5210488809122
125327,1297642,4910411,3006,3003.818115234375,712.7517617715372
125328,1297659,4910421,3000,3003.5126953125,712.3803051097973
125329,1297663,4910431,3005,3003.631591796875,712.5249089421453
125330,1297673,4910441,3006,3003.821044921875,712.7553249049831
125331,1297680,4910451,3000,3003.515380859375,712.383571315456
125332,1297690,4910461,2991,3002.51416015625,711.1658704603041
125333,1297712,4910471,3001,3002.39306640625,711.0185942778717
125334,1297718,4910481,3004,3002.521728515625,711.175075221706
125335,1297773,4910491,3000,3002.320068359375,710.9298128695101
125336,1297775,4910501,3016,3003.41455078125,712.2609401393581
125337,1297776,4910511,3016,3004.42138671875,713.4854703336149
